genre,rank_within_genre,tmdb_id,title,release_year,release_date,popularity,vote_average,vote_count,poster_url,overview,source_tmdb_genres,source_sort_orders
Children's,11,1175942,The Bad Guys 2,2025,2025-07-24,15.5725,7.652,801,https://image.tmdb.org/t/p/w500/26oSPnq0ct59l07QOXZKyzsiRtN.jpg,"The now-reformed Bad Guys are trying (very, very hard) to be good, but instead find themselves hijacked into a high-stakes, globe-trotting heist, masterminded by a new team of criminals they never saw coming: The Bad Girls.",Family,primary_release_date.desc|popularity.desc
Children's,12,1022787,Elio,2025,2025-06-18,14.8195,6.9,1014,https://image.tmdb.org/t/p/w500/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",Family,primary_release_date.desc|popularity.desc
Children's,13,1087192,How to Train Your Dragon,2025,2025-06-06,23.5747,7.932,2895,https://image.tmdb.org/t/p/w500/q5pXRYTycaeW6dEgsCrd4mYPmxM.jpg,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.",Family,primary_release_date.desc|popularity.desc|vote_average.desc
Children's,14,552524,Lilo & Stitch,2025,2025-05-17,18.786,7.2,2180,https://image.tmdb.org/t/p/w500/ckQzKpQJO4ZQDCN5evdpKcfm7Ys.jpg,The wildly funny and touching story of a lonely Hawaiian girl and the fugitive alien who helps to mend her broken family.,Family,primary_release_date.desc|popularity.desc
Children's,15,896536,The Legend of Ochi,2025,2025-04-18,4.3318,6.177,317,https://image.tmdb.org/t/p/w500/qYyEelO4JfOwE0Ui5KsrCE0O8UA.jpg,"In a remote village on the island of Carpathia, a shy farm girl named Yuri is raised to fear an elusive animal species known as ochi. But when Yuri discovers a wounded baby ochi has been left behind, she escapes on a quest to bring him home.",Family,primary_release_date.desc
Children's,16,950387,A Minecraft Movie,2025,2025-03-31,28.5553,6.26,3052,https://image.tmdb.org/t/p/w500/yFHHfHcUgGAxziP1C3lLt0q2T4s.jpg,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To get back home, they'll have to master this world while embarking on a magical quest with an unexpected, expert crafter, Steve.",Family,primary_release_date.desc|popularity.desc
Children's,17,774370,Dog Man,2025,2025-01-24,6.625,7.445,363,https://image.tmdb.org/t/p/w500/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",Family,primary_release_date.desc
Children's,18,926670,Henry Danger: The Movie,2025,2025-01-17,4.3641,7.625,263,https://image.tmdb.org/t/p/w500/dFWj2rOGsqSIX1PHFghbCBgpMnk.jpg,"Henry Hart meets a superfan—eager to fight crime with Kid Danger—who comes into possession of a device that can open up alternate realities. Facing a wild ride, Henry will need his best friend Jasper and his new superfan sidekick to find his way out or be stuck in another dimension forever.",Family,primary_release_date.desc
Children's,19,939243,Sonic the Hedgehog 3,2024,2024-12-19,23.8662,7.614,3316,https://image.tmdb.org/t/p/w500/d8Ryb8AunYAuycVKDp5HpdWPKgC.jpg,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",Family,primary_release_date.desc|popularity.desc
Children's,20,762509,Mufasa: The Lion King,2024,2024-12-18,17.7527,7.303,2686,https://image.tmdb.org/t/p/w500/jbOSUAWMGzGL1L4EaUF8K6zYFo7.jpg,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",Family,primary_release_date.desc|popularity.desc
Children's,21,929204,Wallace & Gromit: Vengeance Most Fowl,2024,2024-12-18,4.0546,7.454,661,https://image.tmdb.org/t/p/w500/jUWFSBxTOiCinPdTOh3IDUXVemZ.jpg,"Gromit’s concern that Wallace is becoming too dependent on his inventions proves justified, when Wallace invents a “smart” gnome that seems to develop a mind of its own. When it emerges that a vengeful figure from the past might be masterminding things, it falls to Gromit to battle sinister forces and save his master… or Wallace may never be able to invent again!",Family,primary_release_date.desc
Children's,22,645757,That Christmas,2024,2024-11-27,3.4176,7.1,434,https://image.tmdb.org/t/p/w500/uR3uhztTAxGGK7Co0yyxVy4Gc7H.jpg,It's an unforgettable Christmas for the townsfolk of Wellington-on-Sea when the worst snowstorm in history alters everyone's plans — including Santa's.,Family,primary_release_date.desc
Children's,23,592983,Spellbound,2024,2024-11-22,5.1963,6.585,317,https://image.tmdb.org/t/p/w500/4dSrwXJNKtMtlkwJPgZMkjjuHvD.jpg,"When a powerful spell turns her parents into giant monsters, a teenage princess must journey into the wild to reverse the curse before it's too late.",Family,primary_release_date.desc
Children's,24,1241982,Moana 2,2024,2024-11-21,26.2834,7.008,3105,https://image.tmdb.org/t/p/w500/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"After receiving an unexpected call from her wayfinding ancestors, Moana journeys alongside Maui and a new crew to the far seas of Oceania and into dangerous, long-lost waters for an adventure unlike anything she's ever faced.",Family,primary_release_date.desc|popularity.desc
Children's,25,1147416,"Miraculous World: London, at the Edge of Time",2024,2024-11-14,7.6891,7.5,309,https://image.tmdb.org/t/p/w500/6AtoMpHvs9pxd30KsyK8QmJ9W9M.jpg,"To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time.",Family,primary_release_date.desc
Children's,26,516729,Paddington in Peru,2024,2024-11-08,6.7607,6.813,697,https://image.tmdb.org/t/p/w500/1ffZAucqfvQu36x1C49XfOdjuOG.jpg,"Paddington travels to Peru to visit his beloved Aunt Lucy, who now resides at the Home for Retired Bears. With the Brown Family in tow, a thrilling adventure ensues when a mystery plunges them into an unexpected journey through the Amazon rainforest and up to the mountain peaks of Peru.",Family,primary_release_date.desc
Children's,27,1184918,The Wild Robot,2024,2024-09-12,31.891,8.3,6187,https://image.tmdb.org/t/p/w500/eG9lz41mJqsI4J6ubMtVqD26q2J.jpg,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",Family,primary_release_date.desc|popularity.desc|vote_average.desc
Children's,28,698687,Transformers One,2024,2024-09-11,9.667,8.0,1649,https://image.tmdb.org/t/p/w500/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",Family,primary_release_date.desc|vote_average.desc
Children's,29,823219,Flow,2024,2024-08-29,16.0235,8.082,2875,https://image.tmdb.org/t/p/w500/z2sG41PxfL1hnL1mHbxzSREUtOf.jpg,"A solitary cat, displaced by a great flood, finds refuge on a boat with various species and must navigate the challenges of adapting to a transformed world together.",Family,primary_release_date.desc|popularity.desc|vote_average.desc
Children's,30,1186532,The Forge,2024,2024-08-22,4.4535,8.18,341,https://image.tmdb.org/t/p/w500/oranxontIQRmhuyQlkoAwxpeBYz.jpg,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",Family,primary_release_date.desc|vote_average.desc
Children's,31,826510,Harold and the Purple Crayon,2024,2024-07-31,2.9289,6.626,364,https://image.tmdb.org/t/p/w500/qtW6bWUEqfPLaD6KnetIlSG4adf.jpg,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",Family,primary_release_date.desc
Children's,32,1048241,My Spy The Eternal City,2024,2024-07-18,3.6066,6.531,470,https://image.tmdb.org/t/p/w500/fRBfkzSrcyrnUfVgpEtTurEEiac.jpg,"JJ, a veteran CIA agent, reunites with his protégé Sophie, in order to prevent a catastrophic nuclear plot targeting the Vatican.",Family,primary_release_date.desc
Children's,33,974262,Descendants: The Rise of Red,2024,2024-07-11,8.475,6.741,483,https://image.tmdb.org/t/p/w500/8fYluTtB3b3HKO7KQa5tzrvGaps.jpg,"After the Queen of Hearts incites a coup on Auradon, her rebellious daughter Red and Cinderella's perfectionist daughter Chloe join forces and travel back in time to try to undo the traumatic event that set Red's mother down her villainous path.",Family,primary_release_date.desc
Children's,34,519182,Despicable Me 4,2024,2024-06-20,31.0597,6.987,3226,https://image.tmdb.org/t/p/w500/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",Family,primary_release_date.desc|popularity.desc
Children's,35,829402,Ultraman: Rising,2024,2024-06-14,3.2323,8.0,395,https://image.tmdb.org/t/p/w500/j886YEkIUsiImY53px5VHKD4lRa.jpg,"A star athlete reluctantly returns home to take over his father's duties as Ultraman, shielding Tokyo from giant monsters as he becomes a legendary hero.",Family,primary_release_date.desc|vote_average.desc
Children's,36,1022789,Inside Out 2,2024,2024-06-11,27.646,7.544,6734,https://image.tmdb.org/t/p/w500/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",Family,primary_release_date.desc|popularity.desc
Children's,37,639720,IF,2024,2024-05-08,7.1028,7.0,1620,https://image.tmdb.org/t/p/w500/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",Family,primary_release_date.desc
Children's,38,748783,The Garfield Movie,2024,2024-04-30,9.471,7.0,1445,https://image.tmdb.org/t/p/w500/xYduFGuch9OwbCOEUiamml18ZoB.jpg,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",Family,primary_release_date.desc
Children's,39,1152014,A Little Something Extra,2024,2024-04-18,0.9465,7.105,855,https://image.tmdb.org/t/p/w500/hhL8QC7O6fFfwgV6pDf1WSOxGcY.jpg,"To escape the police, a father and his son are forced to find refuge in a summer camp for young adults with mental disabilities, taking on the role of an educator and a boarder. The beginning of troubles and a wonderful human experience that will change them forever.",Family,primary_release_date.desc
Children's,40,1094556,The Thundermans Return,2024,2024-03-07,2.5537,7.0,303,https://image.tmdb.org/t/p/w500/2J5eeroLDY0d45mVjpuGhcLZs3W.jpg,"Twins Phoebe and Max are enjoying their superhero lifestyle, but when one 'save' goes awry, the Thundermans are sent back to Hiddenville. While Hank and Barb enjoy their return, and Billy and Nora look forward to a normal high school life, Max and Phoebe are determined to regain their superhero status.",Family,primary_release_date.desc
Children's,41,1011985,Kung Fu Panda 4,2024,2024-03-02,20.174,7.006,3549,https://image.tmdb.org/t/p/w500/kDp1vUBnMpe8ak4rjgl3cLELqjU.jpg,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",Family,primary_release_date.desc|popularity.desc
Children's,42,1147400,"Miraculous World: Paris, Tales of Shadybug and Claw Noir",2024,2024-02-11,5.1043,7.3,545,https://image.tmdb.org/t/p/w500/7Md3nuV0ZprBTnkdR3OrUCEsrSP.jpg,Ladybug and Cat Noir discover the existence of a parallel universe in which they're supervillains determined to seize the Butterfly Miraculous.,Family,primary_release_date.desc
Children's,43,1139829,Orion and the Dark,2024,2024-02-01,3.7717,6.5,646,https://image.tmdb.org/t/p/w500/N2ddXhBX5kqwA9flbm2yqFtX6b.jpg,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",Family,primary_release_date.desc
Children's,44,520758,Chicken Run: Dawn of the Nugget,2023,2023-12-08,3.897,6.933,893,https://image.tmdb.org/t/p/w500/eImY0cjbH0bll8EXSqxqEZIZcmY.jpg,A band of fearless chickens flock together to save poultry-kind from an unsettling new threat: a nearby farm that's cooking up something suspicious.,Family,primary_release_date.desc
Children's,45,940551,Migration,2023,2023-12-06,12.5406,7.4,2254,https://image.tmdb.org/t/p/w500/ldfCF9RhR40mppkzmftxapaHeTo.jpg,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",Family,primary_release_date.desc|popularity.desc
Children's,46,787699,Wonka,2023,2023-12-06,8.2133,7.037,4412,https://image.tmdb.org/t/p/w500/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",Family,primary_release_date.desc
Children's,47,798021,Family Switch,2023,2023-11-30,3.4058,6.376,795,https://image.tmdb.org/t/p/w500/g8Gwitm4CtZBSYhLeSY4Z3Xwwcg.jpg,"When the Walker family members switch bodies with each other during a rare planetary alignment, their hilarious journey to find their way back to normal will bring them closer together than they ever thought possible.",Family,primary_release_date.desc
Children's,48,1075794,Leo,2023,2023-11-17,4.9213,7.353,1361,https://image.tmdb.org/t/p/w500/gSOVog7ydsaF1YpgAqBqnKYFGY.jpg,"Jaded 74-year-old reptile Leo has been stuck in the same Florida classroom for decades with his terrarium-mate turtle. When he learns he only has one year left to live, he plans to escape to experience life on the outside but instead gets caught up in the problems of his anxious students — including an impossibly mean substitute teacher.",Family,primary_release_date.desc
Children's,49,1022796,Wish,2023,2023-11-13,7.6869,6.22,1786,https://image.tmdb.org/t/p/w500/nesuSdJakNkf0zs7OfoasB6Clxf.jpg,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",Family,primary_release_date.desc
Children's,50,901362,Trolls Band Together,2023,2023-10-12,6.8235,7.2,988,https://image.tmdb.org/t/p/w500/3ySgD2xwasTHOK6R9bNZiEwKgYo.jpg,"When Branch's brother, Floyd, is kidnapped for his musical talents by a pair of nefarious pop-star villains, Branch and Poppy embark on a harrowing and emotional journey to reunite the other brothers and rescue Floyd from a fate even worse than pop-culture obscurity.",Family,primary_release_date.desc
Comedy,1,1368881,Ladies First,2026,2026-05-21,12.3924,6.01,362,https://image.tmdb.org/t/p/w500/kjR56Yv17pbjTVBTMjqepvcus4f.jpg,"An arrogant but charismatic ladies' man finds his life of money, power and casual flings upended when he wakes up in a parallel world dominated by women.",Comedy,primary_release_date.desc|popularity.desc
Comedy,2,1301421,The Sheep Detectives,2026,2026-04-30,212.1504,7.642,316,https://image.tmdb.org/t/p/w500/6QtL9rl3Zb4d8qW6EJ4qO5hSSfU.jpg,"George Hardy is a shepherd who reads detective novels to his beloved sheep every night, assuming they can't possibly understand. But when a mysterious incident disrupts life on the farm, the sheep realize they must become the detectives. As they follow the clues and investigate human suspects, they prove that even sheep can be brilliant crime-solvers.",Comedy,primary_release_date.desc|popularity.desc
Comedy,3,1314481,The Devil Wears Prada 2,2026,2026-04-29,34.1099,6.5,837,https://image.tmdb.org/t/p/w500/xTI42pmsP5EDnvsNJPEDubwWBQO.jpg,"Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.",Comedy,primary_release_date.desc|popularity.desc
Comedy,4,1226863,The Super Mario Galaxy Movie,2026,2026-04-01,176.8494,8.223,2827,https://image.tmdb.org/t/p/w500/eJGWx219ZcEMVQJhAgMiqo8tYY.jpg,"Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",Comedy,primary_release_date.desc|popularity.desc|vote_average.desc
